Name,photoURL,trashpiece_lat,trashpiece_long,rubbishRunID,userName,rubbishType,Morphology,Brand,city,totalNumberOfItemsTagged,numberOfItemsTagged,runDescription,datetime,rubbish_run_x,rubbish_run_y,Mile,dist_m,geometry,MileMark_X,MileMark_Y,Survey_Type,Number_Of_People,Reported_Mile_Marker,Is_Control,Extrapolation_Mile_Fraction,Snow_Percent,Night_Survey
PoOv99skR74as1bKyFbD,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPoOv99skR74as1bKyFbD.jpg?alt=media&token=4e4c7723-81e5-4037-ba88-9a0c99b9d6cd,45.1363242818061,-121.768740990541,8GFWjv6nNRiy3yPZT3jq,notracetrails,soft plastic,fragment,other,Estacada,1,5,"mile 2080 survey, 2 surveyers, no snow, trail race this weekend + weekend traffic",2023-07-15T18:47:15.390920Z,-121.7692215,45.1379825000001,2080,188.19847423677,-121.768740990541|45.1363242818061|0,-121.7692215,45.1379825000001,"",2,mile 2080,FALSE,,0,FALSE
OQKC2KODgfLX8jBhmhta,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FOQKC2KODgfLX8jBhmhta.jpg?alt=media&token=817438de-1790-402e-a1b4-355219308fb3,45.0398006388671,-121.709244897013,FKTRDVBeVt38wy97bquR,notracetrails,soft plastic,package ends,other,Maupin,1,2,"mile 2070 survey, 1 surveyer, no snow",2023-07-15T00:51:09.093952Z,-121.7091032,45.0371409000001,2070,295.959425976304,-121.709244897013|45.0398006388671|0,-121.7091032,45.0371409000001,"",1,mile 2070,FALSE,,0,FALSE
4K2x9p6DPJh7x0iS70I3,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4K2x9p6DPJh7x0iS70I3.jpg?alt=media&token=59f6b6ab-772a-42aa-99c8-7b88e6a8e3e1,45.0379274607907,-121.709505108632,FKTRDVBeVt38wy97bquR,notracetrails,soft plastic,package ends,other,Maupin,1,2,"mile 2070 survey, 1 surveyer, no snow",2023-07-15T00:47:22.576090Z,-121.7091032,45.0371409000001,2070,92.9884505179131,-121.709505108632|45.0379274607907|0,-121.7091032,45.0371409000001,"",1,mile 2070,FALSE,,0,FALSE
"","",44.932838869323,-121.749504832664,TTCzBHaQ4Uujb0ZSWS1U,notracetrails,other,other,other,"",0,0,"mile 2060, 2 surveyers, no trash, no snow",2023-07-14T20:25:04.478443Z,-121.7512479,44.9344474000001,2060,225.428195058691,-121.749504832664|44.932838869323|0,-121.7512479,44.9344474,confirmed_notrash,2,mile 2060,FALSE,,0,FALSE
"","",44.8359055119053,-121.784378830457,07neIaXebJ6vvyfO90SX,notracetrails,other,other,other,"",0,0,"mile 2050 survey, 1 surveyer, no trash, no snow",2023-07-14T15:13:17.477015Z,-121.7823046,44.8372043000001,2050,218.190171391533,-121.784378830457|44.8359055119053|0,-121.7823046,44.8372043,confirmed_notrash,1,mile 2050,FALSE,,0,FALSE
"","",44.7479206324043,-121.799918878937,4MSnttTyUmFeAE4xpDd3,notracetrails,other,other,other,"",0,0,"mile 2040, 2 surveyers, no trash, no snow",2023-07-13T21:20:44.562496Z,-121.8007915,44.7484509000001,2040,90.694863569051,-121.799918878937|44.7479206324043|0,-121.8007915,44.7484509,confirmed_notrash,2,mile 2040,FALSE,,0,FALSE
hUAcRzgCjGsbD6O9KNcc,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhUAcRzgCjGsbD6O9KNcc.jpg?alt=media&token=df0e7121-12c5-420a-97f3-6c0d24cced5d,44.6731148497562,-121.854175871794,ipwohpTAZKHJk3kCSODC,notracetrails,sanitary waste,bandage,other,Idanha,1,3,"mile 2030, 2 surveyers, no snow",2023-07-13T15:20:34.167591Z,-121.8542738,44.6720705000001,2030,116.384475084856,-121.854175871794|44.6731148497562|0,-121.8542738,44.6720705000001,"",2,mile 2030,FALSE,,0,FALSE
7k4ZcSU6Z01UU6H8aKKM,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7k4ZcSU6Z01UU6H8aKKM.jpg?alt=media&token=fa5b20f7-fb7d-4783-98a3-944027370bec,44.6726375522653,-121.854110631242,ipwohpTAZKHJk3kCSODC,notracetrails,food,candy,other,Idanha,1,3,"mile 2030, 2 surveyers, no snow",2023-07-13T15:19:15.038529Z,-121.8542738,44.6720705000001,2030,64.3600222950528,-121.854110631242|44.6726375522653|0,-121.8542738,44.6720705000001,"",2,mile 2030,FALSE,,0,FALSE
Zhs2x5bk78Q3S81aa2UD,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZhs2x5bk78Q3S81aa2UD.jpg?alt=media&token=d37578a4-849d-4101-9ed3-adb3dd9e2de3,44.6724701720915,-121.854132201558,ipwohpTAZKHJk3kCSODC,notracetrails,paper,label,other,Idanha,1,3,"mile 2030, 2 surveyers, no snow",2023-07-13T15:18:02.815418Z,-121.8542738,44.6720705000001,2030,45.8303965323211,-121.854132201558|44.6724701720915|0,-121.8542738,44.6720705000001,"",2,mile 2030,FALSE,,0,FALSE
uWTIsxPQgqSvEvR8eoJa,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FuWTIsxPQgqSvEvR8eoJa.jpg?alt=media&token=e0a7381f-eb01-403a-9ba7-23bdae7c2010,44.5984324620468,-121.79870816321,bkBW4x313nSk1WiDSJ9Z,macygustavus,metal,fragment,other,Idanha,1,1,"2 people, 5% snow",2023-07-12T23:27:03.048409Z,-121.7962301,44.5977977000001,2020,208.513584791968,-121.79870816321|44.5984324620468|0,-121.7962301,44.5977977,5% snow,2,,FALSE,,5,FALSE
"","",44.4953729678362,-121.840985342974,JvItvS8sbbEv1M3eriNg,notracetrails,other,other,other,"",0,0,"2010 survey, no trash, 2 surveyers, 1% snow",2023-07-12T17:26:50.545231Z,-121.8405873,44.4960116500001,2010,77.7196077732031,-121.840985342974|44.4953729678362|0,-121.8405873,44.4960117,"1% snow, confirmed_notrash",2,,FALSE,,1,FALSE
9lhceNPFv3XNM6suIEOv,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F9lhceNPFv3XNM6suIEOv.jpg?alt=media&token=6a99df1e-ed99-458f-9d54-8c95728ff710,44.4038110256806,-121.849552041376,Za1XNnvjSEk0liJS7Zox,notracetrails,soft plastic,fragment,other,Foster,1,2,"mile 2000, 2 surveyers, no snow",2023-07-12T00:24:02.599206Z,-121.8490697,44.4026509,2000,134.570939239616,-121.849552041376|44.4038110256806|0,-121.8490697,44.4026509,"",2,mile 2000,FALSE,,0,FALSE
vw4yX6gnSC0aaDLFjtTu,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fvw4yX6gnSC0aaDLFjtTu.jpg?alt=media&token=cf15cda3-6649-45b1-b573-6271542bfbfe,44.4018763903504,-121.848663563826,Za1XNnvjSEk0liJS7Zox,notracetrails,hard plastic,spoon,other,Foster,1,2,"mile 2000, 2 surveyers, no snow",2023-07-12T00:18:24.093376Z,-121.8490697,44.4026509,2000,91.9670992123268,-121.848663563826|44.4018763903504|0,-121.8490697,44.4026509,"",2,mile 2000,FALSE,,0,FALSE
"","",44.3100387370627,-121.818524440864,O1yd1PZAatM1i8pJ6jIt,notracetrails,other,other,other,"",0,0,"1990 mile, 3 surveyers, no trash",2023-07-11T19:14:18.508120Z,-121.8190407,44.3109114000001,1990,105.372218272443,-121.818524440864|44.3100387370627|0,-121.8190407,44.3109114,confirmed_notrash,3,1990 mile,FALSE,,0,FALSE
"","",44.2230803892428,-121.775442799667,M0r50icpbgMnvrOwGH8S,notracetrails,other,other,other,"",0,0,"mile 1980 survey, 1 surveyer, no trash ~1% snow",2023-07-09T02:52:31.752890Z,-121.7755498,44.2236265000001,1980,61.3205111657542,-121.775442799667|44.2230803892428|0,-121.7755498,44.2236265,"1% snow, confirmed_notrash",1,mile 1980,FALSE,,1,FALSE
htBfielRntC9Bo0OTVGW,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhtBfielRntC9Bo0OTVGW.jpg?alt=media&token=f62c76ac-8ca7-44cc-8c78-7a4d396d7845,44.1365073231517,-121.820614044903,fCquV38AFXgzVcqM4hqG,notracetrails,tobacco,tobacco pouch,other,McKenzie Bridge,1,1,"mile 1970 trash survey, 1 surveyer, ~1% snow",2023-07-08T21:22:40.297298Z,-121.81992698,44.1370264720001,1970,79.615668546708,-121.820614044903|44.1365073231517|0,-121.819927,44.1370265,1% snow,1,mile 1970,FALSE,,1,FALSE
Felt01ZzwrauhZiAJYN3,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FFelt01ZzwrauhZiAJYN3.jpg?alt=media&token=128f8588-aea8-4847-b08c-4a505165908f,44.039970445243,-121.817578260471,LRSMP8reesiI9K2Z8Dpu,notracetrails,soft plastic,fragment,other,Sisters,1,1,"mile 1960 survey (corrected!- previous survey (deleted) had taken wrong turn), 1 surveyer, no snow, rubbish time and distance incorrect",2023-07-08T16:33:32.614632Z,-121.822742967,44.040321842,1960,414.67507113366,-121.817578260471|44.039970445243|0,-121.822742967,44.040321842,"",1,mile 1960,FALSE,,0,FALSE
"","",43.9764200896437,-121.877325000355,wusldqCyGLsmSCtmKNjJ,notracetrails,other,other,other,"",0,0,"1950 survey, 2 surveyers, no trash, at night by headlamp",2023-07-07T06:48:06.061750Z,-121.8764539,43.9766388,1950,73.8249998835094,-121.877325000355|43.9764200896437|0,-121.8764539,43.9766388,"night, confirmed_notrash",2,,FALSE,,0,TRUE
"","",43.8864804665035,-121.941085215772,kwKXTnwz2cOIbScUzyFd,notracetrails,other,other,other,"",0,0,"1990 surveu, 2 surveyers, no trash",2023-07-07T02:44:00.814724Z,-121.9407595,43.8872872000001,1940,93.4253855828825,-121.941085215772|43.8864804665035|0,-121.9407595,43.8872872,confirmed_notrash,2,,FALSE,,0,FALSE
we9eXJxe8e55uRw3g3xH,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fwe9eXJxe8e55uRw3g3xH.jpg?alt=media&token=7219c3bc-2bee-458b-bcc1-dc7d25dea863,43.7931474534628,-121.967252322805,uR02iE4YLlHxNnKe1De2,macygustavus,glass,fragment,other,Blue River,40,40,2 people; burn area,2023-07-06T22:20:34.655766Z,-121.968198929,43.7882163670001,1930,553.552316238131,-121.967252322805|43.7931474534628|0,-121.968198929,43.7882163670001,"",2,,FALSE,,0,FALSE
"","",43.6765566257978,-121.996192686009,qVv7B0uGXR4ggKU49vEc,macygustavus,other,other,other,"",0,0,2 people; no trash; no snow,2023-07-06T17:05:12.853761Z,-121.996991433,43.6769317330001,1920,76.5901974063339,-121.996192686009|43.6765566257978|0,-121.9969914,43.6769317,confirmed_notrash,2,,FALSE,,0,FALSE
V59IOyMSK0Po9aIDEqcW,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FV59IOyMSK0Po9aIDEqcW.jpg?alt=media&token=1da46d75-5d4d-4ade-90e0-8cb653bcdeb1,43.5935920076945,-122.004387906644,yGbWkY4NC25bdFDV6Tqm,notracetrails,food,sunflower seeds,other,Crescent Lake,8,11,,2023-07-06T03:06:55.363087Z,-122.014376186,43.5930552290001,1910,806.600489128539,-122.004387906644|43.5935920076945|0,-122.014376186,43.5930552290001,"",,,FALSE,,0,FALSE
AIEyFUu4rDKwVOp7scjN,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAIEyFUu4rDKwVOp7scjN.jpg?alt=media&token=e5a9c5c5-6280-4b5e-bcd4-8568f98c0986,43.5935919432066,-122.0043704137,yGbWkY4NC25bdFDV6Tqm,notracetrails,paper,food wrapper,coughdrop,Crescent Lake,1,11,,2023-07-06T03:06:32.831627Z,-122.014376186,43.5930552290001,1910,808.004868760358,-122.0043704137|43.5935919432066|0,-122.014376186,43.5930552290001,"",,,FALSE,,0,FALSE
mKHQsfwsOHSMcLtnZ038,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FmKHQsfwsOHSMcLtnZ038.jpg?alt=media&token=186426bf-b67e-4892-88d9-3fff2518646e,43.5945338267965,-122.010556479342,yGbWkY4NC25bdFDV6Tqm,notracetrails,food,sunflower seeds,other,Crescent Lake,1,11,,2023-07-06T02:59:06.809003Z,-122.014376186,43.5930552290001,1910,348.792502932465,-122.010556479342|43.5945338267965|0,-122.014376186,43.5930552290001,"",,,FALSE,,0,FALSE
r2x4mhqXun9aPFInWBvu,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fr2x4mhqXun9aPFInWBvu.jpg?alt=media&token=07a13265-89ea-4d8b-a41d-b0dc7ed47f20,43.5944926970578,-122.010737466169,yGbWkY4NC25bdFDV6Tqm,notracetrails,food,sunflower seeds,other,Crescent Lake,1,11,,2023-07-06T02:58:36.439308Z,-122.014376186,43.5930552290001,1910,333.794373960091,-122.010737466169|43.5944926970578|0,-122.014376186,43.5930552290001,"",,,FALSE,,0,FALSE
"","",43.5389020527187,-122.128534326444,5vXbYa588HMpujLNgEQR,macygustavus,other,other,other,"",0,0,1 person; no trash; 90% snow,2023-07-04T21:18:52.381817Z,-122.1298223,43.5391636000001,1900,107.814861047267,-122.128534326444|43.5389020527187|0,-122.1298223,43.5391636,"90% snow, confirmed_notrash",1,,FALSE,,90,FALSE
jhitHHxO89FWzQVYLEo0,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FjhitHHxO89FWzQVYLEo0.jpg?alt=media&token=86cb17d8-f066-443f-897a-3cd4a86d9b87,43.4467085153648,-122.133208152031,VmIEVnKensXM41SQXur4,notracetrails,paper,bandage,equate,Crescent Lake,1,1,"mile 1890, 1 surveyer, no snow",2023-07-04T16:48:20.533119Z,-122.128970529,43.444855863,1890,399.342526558801,-122.133208152031|43.4467085153648|0,-122.128970529,43.444855863,"",1,mile 1890,FALSE,,0,FALSE
rF0uPAMtG5uo3etTDW42,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FrF0uPAMtG5uo3etTDW42.jpg?alt=media&token=4605d85c-519b-456f-b6e7-6fedb2b3d988,43.3763713370704,-122.045372955504,vqRP7ZPvjTzX7g11plV4,notracetrails,soft plastic,fragment,other,Crescent Lake,1,2,"mile 1880, 1 surveyer, no snow",2023-07-04T02:51:16.149624Z,-122.043146257,43.3730106,1880,414.777404673273,-122.045372955504|43.3763713370704|0,-122.043146257,43.3730106,"",1,mile 1880,FALSE,,0,FALSE
Tdzyy7GUTgRxr1fj5Lu5,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTdzyy7GUTgRxr1fj5Lu5.jpg?alt=media&token=6271c061-10d8-4c33-8a1c-6e3d0f4bda29,43.3730911389957,-122.04447559442,vqRP7ZPvjTzX7g11plV4,notracetrails,soft plastic,fragment,other,Idleyld Park,1,2,"mile 1880, 1 surveyer, no snow",2023-07-04T02:43:55.040913Z,-122.043146257,43.3730106,1880,107.819550253643,-122.04447559442|43.3730911389957|0,-122.043146257,43.3730106,"",1,mile 1880,FALSE,,0,FALSE
"","",43.274621609639,-121.989707965517,ZVxoJiLCWQcVmp3MI79M,notracetrails,other,other,other,"",0,0,"mile 1870, 2 surveyers, no trash, no snow",2023-07-03T22:22:54.870407Z,-121.9902504,43.2750182,1870,62.2350535008368,-121.989707965517|43.274621609639|0,-121.9902504,43.2750182,confirmed_notrash,2,mile 1870,FALSE,,0,FALSE
"","",43.1939395470947,-122.050105109924,4GnR1gGbVePxTxsVjag2,notracetrails,other,other,other,"",0,0,"mile 1860 survey, 2 surveyers, got off trail (lost) for 0.25 mile, 75% snow, no trash",2023-07-03T16:58:12.727055Z,-122.049049,43.1944719000001,1860,104.085596721638,-122.050105109924|43.1939395470947|0,-122.049049,43.1944719,"75% snow, confirmed_notrash",2,mile 1860,FALSE,,75,FALSE
QAklTmavMdph4dASX76Q,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FQAklTmavMdph4dASX76Q.jpg?alt=media&token=d0de6cc6-412f-45cd-afb0-ca442fa3295c,43.1074290479345,-122.080884364591,cYMMIdOZbQnh1J8NwrW7,notracetrails,plastic rubber,shoe,other,Chemult,1,3,"mile 1850, 2 surveyers, no snow",2023-07-02T23:45:19.766470Z,-122.0820208,43.103779,1850,416.22128817985,-122.080884364591|43.1074290479345|0,-122.0820208,43.103779,"",2,mile 1850,FALSE,,0,FALSE
bTIctlEi07QDwTZfTfz5,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FbTIctlEi07QDwTZfTfz5.jpg?alt=media&token=e14c718d-f2c9-4502-8477-934ffb9e0bba,43.1058254186465,-122.081375308449,cYMMIdOZbQnh1J8NwrW7,notracetrails,soft plastic,fragment,other,Chemult,1,3,"mile 1850, 2 surveyers, no snow",2023-07-02T23:41:56.919601Z,-122.0820208,43.103779,1850,233.50788363164,-122.081375308449|43.1058254186465|0,-122.0820208,43.103779,"",2,mile 1850,FALSE,,0,FALSE
DC9AyqNLWH4EXDvnL5Oa,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FDC9AyqNLWH4EXDvnL5Oa.jpg?alt=media&token=72d841eb-9caf-42ff-a3e9-4f5ea6a994e4,43.1040351927725,-122.081889250695,cYMMIdOZbQnh1J8NwrW7,notracetrails,food,sunflower seeds,other,Chemult,1,3,"mile 1850, 2 surveyers, no snow",2023-07-02T23:38:09.619123Z,-122.0820208,43.103779,1850,30.4235184248974,-122.081889250695|43.1040351927725|0,-122.0820208,43.103779,"",2,mile 1850,FALSE,,0,FALSE
c5XxNhOD0z0Y3twxO1jT,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fc5XxNhOD0z0Y3twxO1jT.jpg?alt=media&token=75919e84-2fbd-4638-a717-b4583b0f14a0,42.9958518980781,-122.134179214143,FxfK9edPYlhEccHfnZLV,notracetrails,soft plastic,fragment,other,Chiloquin,1,1,"mile 1840 survey, 5% snow, 2 surveyers",2023-07-02T18:57:10.343889Z,-122.138362753,42.9954761400001,1840,342.797615144755,-122.134179214143|42.9958518980781|0,-122.1383628,42.9954761,5% snow,2,mile 1840,FALSE,,5,FALSE
"","",42.8490037797418,-122.19422497798,MzxYO2x12mUIpTNZuRe6,macygustavus,other,other,other,"",0,0,1820 survey REPEAT; passed 2 people,2023-07-01T15:55:09.460744Z,-122.194272,42.8490718,1820,8.47946994315379,-122.19422497798|42.8490037797418|0,-122.194272,42.8490718,"repeat_control, 85% snow, confirmed_notrash",2,,TRUE,,85,FALSE
"","",42.849058387841,-122.19429161411,80HuMj8mhl92DuCa1s2F,macygustavus,other,other,other,"",0,0,1820 survey; 1 person; no trash; 85% snow cover,2023-07-01T15:29:32.693970Z,-122.194272,42.8490718,1820,2.18653675239429,-122.19429161411|42.849058387841|0,-122.194272,42.8490718,"repeat_control, 85% snow, confirmed_notrash",1,,FALSE,,85,FALSE
Ohdyq9X1IhUb6BDHWKFd,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FOhdyq9X1IhUb6BDHWKFd.jpg?alt=media&token=6e42e23d-05fb-45e3-9ecb-e0c8227be713,42.7414442033049,-122.193182310009,blvplqBpF3peNohMPsvo,notracetrails,metal,lid,other,Fort Klamath,1,2,"mile 1810 survey, 1 surveyer, no snow",2023-07-01T00:26:02.959679Z,-122.1941519,42.7384582,1810,341.340207419356,-122.193182310009|42.7414442033049|0,-122.1941519,42.7384582,"",1,mile 1810,FALSE,,0,FALSE
vm8quQoIPzNklcypkcft,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fvm8quQoIPzNklcypkcft.jpg?alt=media&token=f7044bed-64e7-4ce1-afcd-fa62bd2f68b9,42.7396677810672,-122.192222137874,blvplqBpF3peNohMPsvo,notracetrails,paper,advertisment,other,Fort Klamath,1,2,"mile 1810 survey, 1 surveyer, no snow",2023-07-01T00:21:35.416283Z,-122.1941519,42.7384582,1810,207.189509204656,-122.192222137874|42.7396677810672|0,-122.1941519,42.7384582,"",1,mile 1810,FALSE,,0,FALSE
1vhwN3uZSE4ZjlWf8NPW,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1vhwN3uZSE4ZjlWf8NPW.jpg?alt=media&token=c6fa2e52-bde2-458c-86b5-50b40ba87f0a,42.5492186767576,-122.229233655777,wEkPTho4T5jCDCiZ3eDf,notracetrails,soft plastic,fragment,other,Fort Klamath,1,2,"mile 1790 survey, 1 surveyer",2023-06-30T01:56:05.448962Z,-122.231142143,42.543249641,1790,681.89298716223,-122.229233655777|42.5492186767576|0,-122.231142143,42.543249641,"",1,mile 1790,FALSE,,0,FALSE
1Eevusi19KFMAWL78dyv,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1Eevusi19KFMAWL78dyv.jpg?alt=media&token=799e97bb-66cc-49cc-9969-1641925364e7,42.542592524049,-122.230912286703,wEkPTho4T5jCDCiZ3eDf,notracetrails,other,other,other,Fort Klamath,1,2,"mile 1790 survey, 1 surveyer",2023-06-30T01:42:47.786858Z,-122.231142143,42.543249641,1790,75.4557376157895,-122.230912286703|42.542592524049|0,-122.231142143,42.543249641,"",1,mile 1790,FALSE,,0,FALSE
mNCZthG8w9eYuOUBnzJs,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FmNCZthG8w9eYuOUBnzJs.jpg?alt=media&token=9967d000-4f35-456b-b683-40b20c743712,42.4482719252098,-122.269754364764,Trni3rjA63Fp6SHkoJnO,macygustavus,soft plastic,fragment,other,Fort Klamath,2,4,2 people; no snow,2023-06-29T21:38:50.265869Z,-122.272631,42.4461367000001,1780,334.786004999845,-122.269754364764|42.4482719252098|0,-122.272631,42.4461367000001,"",2,,FALSE,,0,FALSE
Rl1Ul0SV0a9zFcYn8iHl,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FRl1Ul0SV0a9zFcYn8iHl.jpg?alt=media&token=5836e655-2906-428e-ab15-df1b7b2f1147,42.4461906448352,-122.272075971644,Trni3rjA63Fp6SHkoJnO,macygustavus,soft plastic,fragment,other,Fort Klamath,1,4,2 people; no snow,2023-06-29T21:32:18.873199Z,-122.272631,42.4461367000001,1780,45.934622239902,-122.272075971644|42.4461906448352|0,-122.272631,42.4461367000001,"",2,,FALSE,,0,FALSE
ksGCYadFaV3iztVyqi7F,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FksGCYadFaV3iztVyqi7F.jpg?alt=media&token=00c3d504-5921-465a-88df-ec0e3eaa853b,42.4461975978907,-122.272116174147,Trni3rjA63Fp6SHkoJnO,macygustavus,soft plastic,tape,other,Fort Klamath,1,4,2 people; no snow,2023-06-29T21:31:43.136997Z,-122.272631,42.4461367000001,1780,42.7818822363155,-122.272116174147|42.4461975978907|0,-122.272631,42.4461367000001,"",2,,FALSE,,0,FALSE
"","",42.3549097404278,-122.296495763699,2l0UtibjfKde9QwdMiNG,notracetrails,other,other,other,"",0,0,"mile 1770 trash survey, 1 surveyer, no trash",2023-06-28T23:36:52.986633Z,-122.296341465,42.3556162090001,1770,79.5724523525839,-122.296495763699|42.3549097404278|0,-122.2963415,42.3556162,confirmed_notrash,1,mile 1770,FALSE,,0,FALSE
YXa6FQJM7xONrd9dv4rt,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FYXa6FQJM7xONrd9dv4rt.jpg?alt=media&token=f7cc1640-8113-4881-afc0-23becca822bf,42.2715056125641,-122.279096030372,xd87Op36zwQtmyoIXbUs,macygustavus,other,fragment,other,Klamath Falls,1,2,1760 survey; 1 person; no snow,2023-06-28T18:01:17.893293Z,-122.285581897,42.2697082030001,1760,569.865940337686,-122.279096030372|42.2715056125641|0,-122.285581897,42.2697082030001,"",1,,FALSE,,0,FALSE
QwlejRVaKDAnT72psnep,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FQwlejRVaKDAnT72psnep.jpg?alt=media&token=b276fc21-07c9-4a9f-9402-0af2c054ec68,42.2697769029359,-122.280778293904,xd87Op36zwQtmyoIXbUs,macygustavus,soft plastic,tape,other,Klamath Falls,1,2,1760 survey; 1 person; no snow,2023-06-28T17:56:55.839237Z,-122.285581897,42.2697082030001,1760,395.328029607549,-122.280778293904|42.2697769029359|0,-122.285581897,42.2697082030001,"",1,,FALSE,,0,FALSE
"","",42.2696769934005,-122.286951016257,iw39zgeaSUnHREV21Wbu,notracetrails,other,other,other,"",0,0,1760 survey; 1 person; no snow,2023-06-28T17:17:59.119877Z,-122.285581897,42.2697082030001,1760,112.708581341089,-122.286951016257|42.2696769934005|0,-122.285581897,42.2697082030001,"",1,,FALSE,,0,FALSE
1a48MzlOwzJnlqgJqlkH,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1a48MzlOwzJnlqgJqlkH.jpg?alt=media&token=1482f4b1-d611-450e-a138-9c4000e372ed,42.2001279685998,-122.383827359271,Oli9THJ27fgnCdEfZeqd,notracetrails,hard plastic,bottle cap,other,Ashland,1,87,"mile 1750 trash survey, 1 surveyer, most trash on trail next to road access- some trash on road where trail crosses",2023-06-28T01:59:19.636772Z,-122.3913986,42.2006682000001,1750,626.554572197089,-122.383827359271|42.2001279685998|0,-122.3913986,42.2006682000001,"",1,mile 1750,FALSE,,0,FALSE
VTjgBjrcmpN5DNAMzbe6,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FVTjgBjrcmpN5DNAMzbe6.jpg?alt=media&token=4dde0691-e653-421e-82d7-24f50a50e244,42.2002095867426,-122.384321078015,Oli9THJ27fgnCdEfZeqd,notracetrails,paper,fragment,other,Ashland,1,87,"mile 1750 trash survey, 1 surveyer, most trash on trail next to road access- some trash on road where trail crosses",2023-06-28T01:57:39.713528Z,-122.3913986,42.2006682000001,1750,585.22469752347,-122.384321078015|42.2002095867426|0,-122.3913986,42.2006682000001,"",1,mile 1750,FALSE,,0,FALSE
